allocated_segments,disk,payload_bytes,records,seconds,segments
9499,17,20376665354800,23887900,9270.320662928,14307
9528,17,20440462122280,23962690,9300.321241613,14307
9558,17,20504489203000,24037750,9330.32202847,14307
9588,17,20568699681300,24113025,9360.322289752,14307
9619,17,20633741846300,24189275,9390.322996866,14307
9648,17,20698016300500,24264625,9420.323063682,14307
9679,17,20762538128180,24340265,9450.323351731,14307
9709,17,20827456606440,24416370,9480.323709493,14307
9739,17,20892848506360,24493030,9510.325067328,14307
9770,17,20958611466500,24570125,9540.327089579,14307
9800,17,21023367872480,24646040,9570.327399045,14307
9831,17,21088994350700,24722975,9600.327532172,14307
9861,17,21154424636160,24799680,9630.328985268,14307
9893,17,21223096367220,24880185,9660.329038366,14307
9924,17,21288620484000,24957000,9690.329101088,14307
9954,17,21354123275480,25033790,9720.329258949,14307
9985,17,21419660187440,25110620,9750.330143737,14307
10015,17,21485329316260,25187605,9780.330751399,14307
10047,17,21552516806440,25266370,9810.332120544,14307
10077,17,21618254176220,25343435,9840.333741331,14307
10108,17,21684550268860,25421155,9870.334723867,14307
10139,17,21751208891600,25499300,9900.335093021,14307
10171,17,21819671634720,25579560,9930.336288533,14307
10203,17,21887183269460,25658705,9960.338131555,14307
10234,17,21953402591020,25736335,9990.3399884,14307
10264,17,22019007743940,25813245,10020.341042553,14307
10295,17,22084664077580,25890215,10050.342749054,14307
10325,17,22150090097980,25966915,10080.34280008,14307
10356,17,22215238889480,26043290,10110.343663859,14307
10386,17,22279948379800,26119150,10140.345545747,14307
10416,17,22345267773700,26195725,10170.346187889,14307
10446,17,22409849312220,26271435,10200.346980977,14307
10476,17,22474238923040,26346920,10230.347695423,14307
10507,17,22539502871160,26423430,10260.348450907,14307
10537,17,22604754024100,26499925,10290.350385904,14307
10567,17,22669531755380,26575865,10320.351638592,14307
10598,17,22734262571000,26651750,10350.353458645,14307
10628,17,22798848374580,26727465,10380.353548529,14307
10658,17,22863617575740,26803395,10410.354003241,14307
10688,17,22928271620280,26879190,10440.354423239,14307
10718,17,22993441737080,26955590,10470.354536288,14307
10751,17,23062595419920,27036660,10500.356363417,14307
10781,17,23128106741520,27113460,10530.35673975,14307
10812,17,23193562617340,27190195,10560.357259934,14307
10843,17,23259875770220,27267935,10590.357455649,14307
10873,17,23325374296640,27344720,10620.357587069,14307
10903,17,23390343955620,27420885,10650.358431125,14307
10934,17,23455778506140,27497595,10680.359357877,14307
10964,17,23521200261480,27574290,10710.360192644,14307
10995,17,23586741438500,27651125,10740.360488213,14307
11026,17,23652551314300,27728275,10770.362285308,14307
11056,17,23717670250380,27804615,10800.362466196,14307
11089,17,23789374439100,27888675,10830.363197348,14307
11121,17,23857913953300,27969025,10860.363433891,14307
11152,17,23922802576140,28045095,10890.364999554,14307
11182,17,23987558982120,28121010,10920.365146359,14307
11214,17,24057233002280,28202690,10950.365442652,14307
11245,17,24123993986460,28280955,10980.367530629,14307
11276,17,24189300585180,28357515,11010.36950863,14307
11306,17,24254799111600,28434300,11040.371077142,14307
11337,17,24321031228340,28511945,11070.371364096,14307
11370,17,24392330236360,28595530,11100.372458598,14307
11401,17,24458634859120,28673260,11130.373394393,14307
11432,17,24523843361460,28749705,11160.373580487,14307
11462,17,24588446225280,28825440,11190.374685337,14307
11492,17,24652968052960,28901080,11220.375677243,14307
11522,17,24717899326400,28977200,11250.375722677,14307
11553,17,24783180334760,29053730,11280.377547598,14307
11583,17,24848337656380,29130115,11310.377902295,14307
11614,17,24914736110460,29207955,11340.379097511,14307
11645,17,24980831745280,29285440,11370.380367041,14307
11675,17,25046172464480,29362040,11400.381715691,14307
11706,17,25112767111320,29440110,11430.381891081,14307
11737,17,25178687878680,29517390,11460.382358537,14307
11768,17,25244992501440,29595120,11490.38274217,14307
11799,17,25310789582060,29672255,11520.383300274,14307
11832,17,25383291337000,29757250,11550.384604529,14307
11867,17,25458036513500,29844875,11580.385631525,14307
11898,17,25523202365240,29921270,11610.387201101,14307
11928,17,25589178578380,29998615,11640.387718339,14307
11959,17,25654502237340,30075195,11670.389461499,14307
11990,17,25720700233600,30152800,11700.390859216,14307
12020,17,25785367073320,30228610,11730.393052472,14307
12050,17,25850234370860,30304655,11760.395069241,14307
12081,17,25916846077940,30382745,11790.395368034,14307
12112,17,25983133640460,30460455,11820.395857687,14307
12143,17,26048704672900,30537325,11850.396815704,14307
12174,17,26115644789600,30615800,11880.398225787,14307
12204,17,26180111171500,30691375,11910.398296204,14307
12235,17,26246658902680,30769390,11940.398880752,14307
12265,17,26311969766460,30845955,11970.400707558,14307
12295,17,26376589690520,30921710,12000.401203132,14307
12326,17,26441469783240,30997770,12030.402304834,14307
12356,17,26506140888020,31073585,12060.403369974,14307
12387,17,26572215197540,31151045,12090.404167742,14307
12417,17,26637453555300,31227525,12120.404389522,14307
12447,17,26701523286620,31302635,12150.40452883,14307
12477,17,26766083499840,31378320,12180.404770389,14307
12507,17,26830110580560,31453380,12210.405183644,14307
12537,17,26894167516700,31528475,12240.406374684,14307
12566,17,26957874717920,31603160,12270.406670102,14307
12597,17,27022980858820,31679485,12300.407432882,14307
12627,17,27087967578040,31755670,12330.408777998,14307
12657,17,27152813550280,31831690,12360.410001948,14307
12687,17,27217497450240,31907520,12390.410642165,14307
12718,17,27282582265840,31983820,12420.411383549,14307
12748,17,27348021081420,32060535,12450.411746113,14307
12779,17,27413532403020,32137335,12480.412064784,14307
12810,17,27479670688440,32214870,12510.41305671,14307
12840,17,27545834564220,32292435,12540.414279333,14307
12872,17,27612514512260,32370605,12570.415681247,14307
12902,17,27677919207360,32447280,12600.417383752,14307
12933,17,27744053227720,32524810,12630.418823391,14307
12964,17,27811061585380,32603365,12660.420586936,14307
12995,17,27878283196040,32682170,12690.421988149,14307
13027,17,27946481505440,32762120,12720.422865667,14307
13058,17,28012265790880,32839240,12750.424376369,14307
13090,17,28080297762940,32918995,12780.425934602,14307
13120,17,28146026602600,32996050,12810.427147002,14307
13151,17,28211572044680,33072890,12840.427806555,14307
13181,17,28276772016900,33149325,12870.428872263,14307
13212,17,28342372904760,33226230,12900.430892947,14307
13242,17,28407334033620,33302385,12930.432257257,14307
13273,17,28473574680480,33380040,12960.433915039,14307
13304,17,28539410146640,33457220,12990.434261233,14307
13335,17,28606427034420,33535785,13020.435492302,14307
13366,17,28672450163220,33613185,13050.437108077,14307
13396,17,28738605508880,33690740,13080.437822594,14307
13427,17,28804982637660,33768555,13110.438481269,14307
13460,17,28874532971080,33850090,13140.439138674,14307
13492,17,28943460605740,33930895,13170.440025684,14307
13525,17,29014256336680,34013890,13200.441807801,14307
13559,17,29086327320560,34098380,13230.442336611,14307
13590,17,29153382593880,34176990,13260.443559018,14307
13621,17,29221320734620,34256635,13290.445087327,14307
13664,17,29312162247560,34363130,13320.446064102,14307
13695,17,29379575785920,34442160,13350.44686395,14307
13727,17,29447650408580,34521965,13380.448371006,14307
13759,17,29515541633660,34601555,13410.449319745,14307
13790,17,29583855099680,34681640,13440.449864134,14307
13822,17,29651520276580,34760965,13470.451704936,14307
13854,17,29720260248600,34841550,13500.451906235,14307
13885,17,29787678052020,34920585,13530.453421687,14307
13917,17,29855547951800,35000150,13560.453796014,14307
13948,17,29922906044380,35079115,13590.454856199,14307
13980,17,29990502980320,35158360,13620.455602505,14307
14012,17,30059042494520,35238710,13650.455854863,14307
14044,17,30127019020800,35318400,13680.456586072,14307
14076,17,30195801643420,35399035,13710.458379458,14307
14107,17,30263927446800,35478900,13740.459813695,14307
14139,17,30332172671860,35558905,13770.460010507,14307
14170,17,30399061607840,35637320,13800.460705251,14307
14202,17,30467541411200,35717600,13830.461887442,14307
14235,17,30538256106000,35800500,13860.462804688,14307
14267,17,30606979017780,35881065,13890.463274485,14307
14301,17,30680261278700,35966975,13920.464150105,14307
30,18,64120912040,75170,30.001910146,14307
60,18,127410137380,149365,60.004060417,14307
90,18,191096013300,224025,90.005802167,14307
120,18,255843889160,299930,120.007251033,14307
149,18,318638367540,373545,150.009277078,14307
178,18,381684484460,447455,180.00948055,14307
208,18,445097396540,521795,210.010428217,14307
237,18,507734067700,595225,240.012379654,14307
267,18,571198160500,669625,270.013965199,14307
297,18,635690132760,745230,300.015587733,14307
326,18,699017743640,819470,330.016721518,14307
356,18,762119306340,893445,360.017399602,14307
385,18,825498097940,967745,390.017663784,14307
415,18,888919540140,1042095,420.018949276,14307
444,18,952157584760,1116230,450.020400454,14307
474,18,1015276207700,1190225,480.02126109,14307
504,18,1079482420940,1265495,510.02140531,14307
534,18,1143641718520,1340710,540.022087536,14307
563,18,1206926678800,1414900,570.023062081,14307
593,18,1270446217380,1489365,600.023620437,14307
622,18,1333449683700,1563225,630.023953767,14307
652,18,1397361607800,1638150,660.026069405,14307
682,18,1462958230600,1715050,690.026479982,14307
712,18,1527262540220,1790435,720.028322973,14307
742,18,1590376898100,1864425,750.030041789,14307
771,18,1653700243920,1938660,780.032053014,14307
801,18,1716285734360,2012030,810.032630884,14307
830,18,1779783947640,2086470,840.033589785,14307
860,18,1843371727180,2161015,870.034120047,14307
889,18,1906682277820,2235235,900.035106677,14307
919,18,1970606997100,2310175,930.035815931,14307
949,18,2034173451340,2384695,960.036186942,14307
978,18,2097641809200,2459100,990.036762389,14307
1008,18,2161152817660,2533555,1020.036905082,14307
1038,18,2225666115220,2609185,1050.03695557,14307
1068,18,2290145292300,2684775,1080.038723307,14307
1098,18,2353711746540,2759295,1110.038992716,14307
1127,18,2416723742980,2833165,1140.039360665,14307
1157,18,2480119594820,2907485,1170.040992354,14307
1186,18,2543920627360,2982280,1200.042467744,14307
1216,18,2607286623780,3056565,1230.043667125,14307
1245,18,2670686740680,3130890,1260.045088033,14307
1275,18,2734227604560,3205380,1290.046048957,14307
1305,18,2798693986460,3280955,1320.046766962,14307
1334,18,2861752898560,3354880,1350.048636833,14307
1364,18,2925336413040,3429420,1380.050377318,14307
1394,18,2988450770920,3503410,1410.051389375,14307
1423,18,3051309225200,3577100,1440.052104245,14307
1453,18,3115575149280,3652440,1470.053820117,14307
1483,18,3179760037220,3727685,1500.054030807,14307
1512,18,3243646370960,3802580,1530.054790685,14307
1542,18,3306683957760,3876480,1560.055514456,14307
1573,18,3372523688980,3953665,1590.057076618,14307
1602,18,3435433323980,4027415,1620.057508131,14307
1631,18,3498769464980,4101665,1650.059464877,14307
1661,18,3562515051740,4176395,1680.060709033,14307
1691,18,3626158277060,4251005,1710.062308297,14307
1720,18,3689925189120,4325760,1740.063458628,14307
1750,18,3753210149400,4399950,1770.065438763,14307
1779,18,3816439663900,4474075,1800.066903773,14307
1810,18,3881046792780,4549815,1830.068373912,14307
1839,18,3944549271120,4624260,1860.070093793,14307
1869,18,4008776809660,4699555,1890.072076489,14307
1899,18,4072484010880,4774240,1920.072180374,14307
1929,18,4136630513280,4849440,1950.072304696,14307
1959,18,4200870847000,4924750,1980.073574373,14307
1988,18,4264236843420,4999035,2010.074372133,14307
2018,18,4327666815740,5073395,2040.075229677,14307
2047,18,4391339896480,5148040,2070.076540478,14307
2077,18,4454641917000,5222250,2100.078635039,14307
2106,18,4517764805000,5296250,2130.079089186,14307
2136,18,4581561572480,5371040,2160.080138609,14307
2166,18,4645332749600,5445800,2190.081656936,14307
2196,18,4710750239880,5522490,2220.083546972,14307
2227,18,4776342597620,5599385,2250.084657304,14307
2257,18,4840493365080,5674590,2280.084884629,14307
2290,18,4910909505680,5757140,2310.085180138,14307
2319,18,4974484490040,5831670,2340.085556619,14307
2349,18,5037274703360,5905280,2370.086603432,14307
2378,18,5100853952780,5979815,2400.087623638,14307
2408,18,5164599539540,6054545,2430.088304268,14307
2437,18,5227863174520,6128710,2460.088504875,14307
2467,18,5292423387740,6204395,2490.090281739,14307
2497,18,5356173239560,6279130,2520.090486124,14307
2527,18,5419662922720,6353560,2550.092318897,14307
2556,18,5483382919120,6428260,2580.093659559,14307
2587,18,5548565831100,6504675,2610.095297003,14307
2617,18,5612311417860,6579405,2640.096360016,14307
2646,18,5676474980500,6654625,2670.096693029,14307
2676,18,5740177916660,6729305,2700.096815268,14307
2706,18,5803236828760,6803230,2730.097483082,14307
2735,18,5866717981800,6877650,2760.098020668,14307
2765,18,5931030821540,6953045,2790.099897809,14307
2795,18,5995241299840,7028320,2820.100080389,14307
2825,18,6059170284180,7103265,2850.100383318,14307
2855,18,6123363702240,7178520,2880.102376809,14307
2885,18,6187177529960,7253330,2910.10403699,14307
2914,18,6250522201080,7327590,2940.105134894,14307
2944,18,6313751715580,7401715,2970.107257839,14307
2974,18,6379275832360,7478530,3000.107655327,14307
3007,18,6450101418720,7561560,3030.108645514,14307
3038,18,6515578619840,7638320,3060.109638119,14307
3067,18,6578714303020,7712335,3090.110456007,14307
3097,18,6642003528360,7786530,3120.11246371,14307
3126,18,6705395115140,7860845,3150.11325735,14307
3155,18,6768479617600,7934800,3180.115332349,14307
3185,18,6832058867020,8009335,3210.115869213,14307
3215,18,6896542309160,8084930,3240.117064452,14307
3245,18,6959746233300,8159025,3270.119124501,14307
3274,18,7023112229720,8233310,3300.119462074,14307
3304,18,7087083864660,8308305,3330.120757084,14307
3334,18,7151247427300,8383525,3360.121928817,14307
3363,18,7214668869500,8457875,3390.123112902,14307
3393,18,7278508287580,8532715,3420.123777524,14307
3423,18,7342160043020,8607335,3450.125475418,14307
3453,18,7406020786400,8682200,3480.126007731,14307
3482,18,7469352662340,8756445,3510.126661946,14307
3512,18,7532390249140,8830345,3540.126801113,14307
3541,18,7595705064840,8904570,3570.127223563,14307
3571,18,7659105181740,8978895,3600.128823006,14307
3600,18,7722338961300,9053025,3630.130834297,14307
3630,18,7785594066160,9127180,3660.131799146,14307
3659,18,7849659532420,9202285,3690.133066217,14307
3689,18,7912876251740,9276395,3720.13358524,14307
3718,18,7975657934940,9349995,3750.134531005,14307
3748,18,8039186003640,9424470,3780.134763778,14307
3778,18,8103260000020,9499585,3810.136274878,14307
3807,18,8166864839800,9574150,3840.138124867,14307
3837,18,8230260691640,9648470,3870.138262493,14307
3866,18,8293153266400,9722200,3900.139781346,14307
3896,18,8356280419460,9796205,3930.140785967,14307
3925,18,8419292415900,9870075,3960.141525976,14307
3954,18,8482551785820,9944235,3990.142263883,14307
3984,18,8545644818400,10018200,4020.143208409,14307
4013,18,8608558718460,10091955,4050.143606263,14307
4043,18,8671566449840,10165820,4080.144174888,14307
4072,18,8734501675200,10239600,4110.144676403,14307
